"01464",42.55,-71.64,"SHIRLEY","MASSACHUSETTS","MA"
"01467",42.49,-71.61,"STILL RIVER","MASSACHUSETTS","MA"
"01468",42.54,-72.05,"TEMPLETON","MASSACHUSETTS","MA"
"01469",42.66,-71.68,"TOWNSEND","MASSACHUSETTS","MA"
"01470",42.44,-71.45,"GROTON","MASSACHUSETTS","MA"
"01471",42.62,-71.58,"GROTON","MASSACHUSETTS","MA"
"01472",42.60,-71.62,"WEST GROTON","MASSACHUSETTS","MA"
"01473",42.52,-71.90,"WESTMINSTER","MASSACHUSETTS","MA"
"01474",42.67,-71.74,"WEST TOWNSEND","MASSACHUSETTS","MA"
"01475",42.66,-72.04,"WINCHENDON","MASSACHUSETTS","MA"
"01477",42.69,-72.01,"WINCHENDON SPRINGS","MASSACHUSETTS","MA"
"01501",42.20,-71.84,"AUBURN","MASSACHUSETTS","MA"
